itemId,appId,titleWord1,titleWord2,titleWord3,tag1,tag2,tag3
com.endlessm.animals.en/6803b8ff3d16e219d2364bae0d652d092adb6344,com.endlessm.animals.en,African,Grey,Parrot,Birds
com.endlessm.animals.en/6a5cf7ce8a34abeb5d2a83e0d1b888619a46acff,com.endlessm.animals.en,Cattle,,,Mammals
com.endlessm.animals.en/6c2245180eed560598917c22e870a3852f8df7d6,com.endlessm.animals.en,Airedale,Terrier,,Mammals
com.endlessm.animals.en/6c5e7e30fca5d25adad193d9c8e36da6cf95a016,com.endlessm.animals.en,Jaguar,,,Mammals
com.endlessm.animals.en/6dc717611987d958ce3a92535601a9b14f6e81ff,com.endlessm.animals.en,Trout,,,Marine Animals
com.endlessm.animals.en/6dfcc60559ede19865ac8d855c6c05a89b938441,com.endlessm.animals.en,Hymenoptera,,,Insects
com.endlessm.animals.en/6fc47e77cddc7059a92ccef210dd5a9f5167b457,com.endlessm.animals.en,Southern,Right,Whale,Mammals
com.endlessm.animals.en/6ffe2b85ed219c35d5a8c94efe29a9000863476e,com.endlessm.animals.en,Yorkshire,Terrier,,Mammals
com.endlessm.animals.en/700a8ffeadfdd0faeee043a9736c0966ed718bc3,com.endlessm.animals.en,Terrier,,,Mammals
com.endlessm.animals.en/72fa229702ef4b4b44dc9a0629cbba511669e943,com.endlessm.animals.en,Andalusian,Horse,,Mammals
com.endlessm.animals.en/746e2c05baad75a9aa12785875564c03856264c9,com.endlessm.animals.en,American,PIt,Bull,Mammals
com.endlessm.animals.en/75e9cf978900c7e08e9ee01fdcb54281ac87ab1c,com.endlessm.animals.en,American,Lion,,Mammals
com.endlessm.animals.en/767e0254589484d511d3b524f815b0b071fd6b7b,com.endlessm.animals.en,Scottish,Fold,,Mammals
com.endlessm.animals.en/7a0de8c00d3440655b7e843bce2daa8ba490d969,com.endlessm.animals.en,Afghan,Hound,,Mammals
com.endlessm.animals.en/7a2c2974fda959b22e473a75e1122ce7111a3bab,com.endlessm.animals.en,Atlantic,Canary,,Birds
com.endlessm.animals.en/7bf59befd34c7c3f774b05fc25d2fef21c5586fd,com.endlessm.animals.en,Snail,,,Marine Animals
com.endlessm.animals.en/7cf4b08cd3b66ef3e4c8f2901e6939edbc603299,com.endlessm.animals.en,Gentoo,Penguin,,Birds
com.endlessm.animals.en/7dfd01f9449bfb8c04ef49b4e4d1388732ab0544,com.endlessm.animals.en,Olm,,,Amphibians
com.endlessm.animals.en/7e3619cf69c09ce5eb949ca27c8c03da7c8246f2,com.endlessm.animals.en,Giant,Schnauzer,,Mammals
com.endlessm.animals.en/7f34ac2330759d8981345b619712c0974b902283,com.endlessm.animals.en,Flea,,,Insects
com.endlessm.animals.en/81da507dd9f026b042f89876a1a8b6e54a4e2463,com.endlessm.animals.en,Appaloosa,,,Mammals
com.endlessm.animals.en/849b8d28666c261d57b489c4a6a07204e0d1f5ef,com.endlessm.animals.en,Giant,Armadillo,,Mammals
com.endlessm.animals.en/864b93152139bb920fde23981eee92355a5ccfa0,com.endlessm.animals.en,Bull,Terrier,,Mammals
com.endlessm.animals.en/891a39d932f52689e48e0c1d99c94e9ce5215c48,com.endlessm.animals.en,Marsupial,,,Mammals
com.endlessm.animals.en/89c7cba639f2ae61c17fdb5bd004e99ecddda6ce,com.endlessm.animals.en,Alligator,Snapping,Turtle,Reptiles
com.endlessm.animals.en/8ad182ec4a6cec0460c87d12b85734b750cbeec3,com.endlessm.animals.en,American,Cocker,Spaniel,Mammals
com.endlessm.animals.en/8c1c1055856b0c1baef0b02c27c969c882e8eb5b,com.endlessm.animals.en,Magellanic,Penguin,,Birds
com.endlessm.animals.en/8c5b1e733b2b085d1e6da4469b447817cfaaba1e,com.endlessm.animals.en,Fire,Ant,,Insects
com.endlessm.animals.en/8e2bd3b7e52bf5d32592e541270872d146d78ff1,com.endlessm.animals.en,American,Crocodile,,Reptiles
com.endlessm.animals.en/901c8a1ae48f445467e18e70b0b525fdd2a04c9b,com.endlessm.animals.en,Coyote,,,Mammals
com.endlessm.animals.en/90faf96e81998432035c04d7cd7fab3e02f2cf18,com.endlessm.animals.en,Mollusca,,,Marine Animals
com.endlessm.animals.en/90fd33e3245fa02016f2e2a77763b55d7a967424,com.endlessm.animals.en,Saltwater,Crocodile,,Reptiles
com.endlessm.animals.en/918bd6c658b5da5406296fbd384992df98d99bb4,com.endlessm.animals.en,Green,Sea,Turtle,Reptiles
com.endlessm.animals.en/91e9c92508e6ee4a518b3f05d70748629b292292,com.endlessm.animals.en,Barbary,Lion,,Mammals
com.endlessm.animals.en/9236e031978703e565d7a6bfc9eab5435578f6e8,com.endlessm.animals.en,Blue-and-Yellow,Macaw,,Birds
com.endlessm.animals.en/92eec8ed6ae569a58ee8c72e5218e92b813aaee6,com.endlessm.animals.en,Polar,Bear,,Mammals
com.endlessm.animals.en/9616f591be09bf8e16b5b38bbd44e04d74a023b5,com.endlessm.animals.en,European,Goldfinch,,Birds
com.endlessm.animals.en/97239357968a1d6ffacd9fc315fb331287afeb97,com.endlessm.animals.en,Morelet's,Crocodile,,Reptiles
com.endlessm.animals.en/974c3aafad670de7bdb45fd1844b9f6095804c64,com.endlessm.animals.en,Standard,Schnauzer,,Mammals
com.endlessm.animals.en/97a6b1fa7baa28fc840082f7f0e0d520a88c74ac,com.endlessm.animals.en,Monk,Parakeet,,Birds
com.endlessm.animals.en/98544c6b53dafd580560be60a0cff372ab736197,com.endlessm.animals.en,Beetle,,,Insects
com.endlessm.animals.en/992ebd5fe3152481b7d2b5f6bcf2bbd0ecc4851a,com.endlessm.animals.en,Andean,Cock-of-the-Rock,,Birds
com.endlessm.animals.en/9b33763617cc2f05fbf6a20a7acee4d44d47c418,com.endlessm.animals.en,Hawksbill,Sea,Turtle,Reptiles
com.endlessm.animals.en/9b64738f5871724720456ba541e2ea7b4478551a,com.endlessm.animals.en,Hylidae,,,Amphibians
com.endlessm.animals.en/9c5c9e8275e4ec3a87c4cfcd6feb90683d244f56,com.endlessm.animals.en,Scottish,Terrier,,Mammals
com.endlessm.animals.en/9c7000517efc427e7322499078033edb12b7745d,com.endlessm.animals.en,Affenpinscher,,,Mammals
